# null null
0 0
1 0
0 1
0.258 0.3168
0.98 0.0123
0.8466 0.0773
0.6731 0.0459
0.7486 0.2
0.2768 0.717
0.7057 0.2289
0.6095 0.326
0.8541 0.1342
0.6788 0.1741
0.5438 0.1958
0.3204 0.1311
0.9217 0.0702
0.0644 0.4056
0.9911 0.002
0.9866 0.0086
0.9213 0.0168
0.6856 0.1711
0.9619 0.0083
0.2915 0.5768
0.6924 0.0981
0.3724 0.4919
0.6679 0.0051
0.4888 0.1445
0.9688 0.0228
0.5833 0.0931
0.9458 0.0369
0.5249 0.3458
0.1747 0.2406
0.4412 0.3853
0.7446 0.0576
0.1209 0.7014
0.9922 0.0069
0.0447 0.4961
0.5116 0.1905
0.5947 0.0037
0.4824 0.2148
0.8803 0.0267
0.8124 0.098
0.5712 0.0848
0.8291 0.1123
0.1347 0.1155
0.5282 0.1903
0.9117 0.0811
0.7901 0.1357
0.3837 0.1761
0.3311 0.2478
0.1569 0.6833
0.4572 0.0143
0.187 0.4672
0.6648 0.3022
0.7891 0.1775
0.8426 0.1462
0.4769 0.0676
0.0085 0.1878
0.0859 0.7544
0.9054 0.0815
0.1952 0.0013
0.6121 0.2802
0.7436 0.1222
0.4646 0.5093
0.0855 0.1478
0.3872 0.1644
0.0666 0.1563
0.69 0.213
0.2582 0.6868
0.5532 0.3187
0.7725 0.2261
0.646 0.0769
0.9553 0.0407
0.091 0.5053
0.6897 0.1757
0.9155 0.0472
0.5644 0.198
0.8145 0.0935
0.5305 0.1434
0.9965 0.0031
0.4577 0.3424
0.5655 0.1938
0.1067 0.2204
0.4108 0.085
0.3021 0.2702
0.247 0.4915
0.4605 0.1497
0.7692 0.0313
0.5818 0.1057
0.5191 0.1028
0.0659 0.3171
0.6559 0.3024
0.9859 0.0092
0.2514 0.5872
0.0474 0.379
0.1089 0.2506
0.0869 0.5808
0.7142 0.1267
0.5417 0.4109
0.0944 0.3012
0.1901 0.1708
0.7901 0.0633
0.4649 0.1423
0.9159 0.0029
0.8996 0.011
0.8752 0.0745
0.7356 0.0732
0.2768 0.2527
0.712 0.137
0.9258 0.0335
0.7524 0.1861
0.7565 0.05
0.8519 0.0486
0.4407 0.5082
0.5448 0.2822
0.8891 0.0422
0.458 0.2299
0.7811 0.0389
0.8791 0.0394
0.4994 0.408
0.6905 0.077
0.5395 0.3767
0.2453 0.5653
0.9357 0.0041
0.535 0.182
0.8422 0.1446
0.2682 0.3535
0.2431 0.4379
0.5181 0.0268
0.9928 0.002
0.8776 0.0386
0.3271 0.3202
0.9399 0.0332
0.619 0.3796
0.7783 0.0881
0.1941 0.5424
0.5257 0.0084
0.9675 0.0002
0.0749 0.7631
0.2732 0.5987
0.8856 0.045
0.4956 0.3866
0.0795 0.1647
0.3372 0.6081
0.241 0.7262
0.8066 0.1372
0.8152 0.1628
0.2609 0.379
0.1498 0.7099
0.9972 0.0027
0.4032 0.1957
0.9407 0.0513
0.1469 0.7108
0.3784 0.0098
0.2926 0.6734
0.2901 0.6641
0.3099 0.0514
0.7399 0.1947
0.3763 0.2406
0.1899 0.549
0.0772 0.628
0.6951 0.1186
0.9416 0.037
0.191 0.7436
0.8929 0.0488
0.0276 0.108
0.9431 0.0335
0.3572 0.2305
0.4195 0.1796
0.5804 0.1285
0.0705 0.0795
0.3287 0.0023
0.3827 0.0711
0.8265 0.0463
0.717 0.1811
0.7267 0.0971
0.6616 0.0448
0.3433 0.1691
0.3809 0.4125
0.0574 0.8575
0.8707 0.0508
0.1576 0.7691
0.6827 0.1019
0.5946 0.3136
0.9791 0.0157
0.9183 0.0665
0.6603 0.0918
0.7604 0.2386
0.5476 0.3555
0.6195 0.2746
0.9255 0.0329
0.8022 0.1832
0.3903 0.3749
0.1261 0.7942
0.3436 0.1915
0.2169 0.5173
0.0524 0.3335
0.601 0.0256
0.3782 0.3275
0.0134 0.9532
0.9428 0.0018
0.5402 0.3656
0.7411 0.1835
0.266 0.0008
0.8744 0.0963
0.4397 0.2036
0.8218 0.1221
0.606 0.1409
0.618 0.0239
0.8112 0.1221
0.274 0.6921
0.2486 0.1596
0.2848 0.3435
0.3634 0.4542
0.6835 0.2653
0.6008 0.0433
0.2232 0.1947
0.3885 0.4043
0.7584 0.1867
